Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
2023-04-01,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13222,0,10239,193,0,194,5867,0,54,0,0,0,982,50,4431,0,228,811
2023-04-01,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1130,0,0,111,0,0,137,0,0,0,0,0,0,0,75,0,26
2023-04-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9043,0,5523,106,0,67,0,0,0,0,0,0,597,311,2433,0,32,466
2023-04-01,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,11699,0,8535,0,0,1,4021,0,160,0,0,0,440,31,3226,0,0,1521
2023-04-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10373,1321,0,2,0,0,3732,45,0,0,0,0,277,6,3299,16,0,1305
2023-04-01,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8282,1022,7199,383,0,746,3760,0,235,163,0,7,814,6,3106,0,0,2737
2023-04-01,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,11627,733,2210,0,0,1767,3466,0,1,0,0,0,27,40,3365,0,0,872
2023-04-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,10599,1606,7502,51,0,116,4500,90,39,14,0,0,673,7,2995,73,50,1529
2023-04-01,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,7988,0,0,0,0,0,2552,0,0,0,0,0,262,173,942,0,0,50
2023-04-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8695,0,1469,39,0,15,2950,0,216,12,0,0,517,356,1903,0,79,697
2023-04-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7314,0,2538,233,0,0,2939,0,0,0,0,0,178,2,2023,0,0,193
2023-04-01,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8324,0,2081,231,0,0,3124,0,4,37,0,0,673,350,2162,0,0,648
2023-04-01,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7888,629,1900,168,0,69,3242,13,54,38,0,2,279,770,1618,0,0,1225
2023-04-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,3792,238,1997,174,0,0,1335,0,0,48,0,0,359,16,1200,0,0,696
2023-04-01,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8483,0,0,1181,0,0,4366,0,0,0,0,0,324,28,1974,0,0,378
2023-04-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,15540,0,10715,186,0,15,6144,0,32,42,0,0,1395,228,3476,0,0,1060
2023-04-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11433,0,0,240,0,0,4256,0,0,74,0,0,466,630,2527,0,0,1401
2023-04-01,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8914,0,11284,0,0,0,1454,0,9,0,0,0,8,0,4893,0,57,969
2023-04-01,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10477,1745,492,1089,0,99,3788,0,10,289,0,0,556,4,3471,127,21,3817
2023-04-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,7806,0,0,133,0,0,1546,0,0,29,0,0,462,2,3125,0,0,1574
2023-04-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,10931,0,11427,101,0,0,6125,0,412,53,0,0,552,989,3675,0,428,1479
2023-04-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10062,0,0,0,0,0,4579,0,0,0,0,0,923,167,3114,0,0,1780
2023-04-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11577,0,5825,4,0,0,6148,0,901,1,0,0,887,665,3744,0,0,1031
2023-04-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8225,0,0,507,0,0,2848,0,0,115,0,0,635,67,2713,0,0,679
2023-04-01,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8702,0,1954,785,0,1009,3280,0,28,0,0,0,136,0,3048,0,0,488
2023-04-01,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11146,0,3564,204,0,40,3863,0,88,39,0,1,1127,159,2919,0,163,1279
2023-04-01,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12168,0,3805,0,0,6162,5994,0,0,0,0,0,1796,11,3816,0,0,627
2023-04-01,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3204,0,0,174,0,0,100,0,0,9,0,0,0,0,0,0
2023-04-01,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,21235,721,16803,0,0,0,8647,43,1693,0,0,0,2645,365,5017,0,0,985
2023-04-01,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9683,0,1079,0,0,0,2684,0,1,0,0,0,868,52,2585,0,86,1248
2023-04-01,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2023-04-01,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7753,496,6566,542,0,0,3731,7,977,173,0,0,586,382,1644,0,0,149
2023-04-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5063,0,0,0,0,0,806,0,0,0,0,0,25,0,906,0,0,248
2023-04-01,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14239,0,6549,0,0,1066,0,0,0,0,0,0,90,3,4256,0,0,2076
2023-04-01,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10810,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0
2023-04-01,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,11956,0,4557,0,0,0,3940,0,0,0,0,0,521,281,1363,0,0,112
2023-04-01,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8307,0,0,328,0,0,0,0,0,0,0,0,1201,0,1907,0,0,146
2023-04-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7224,0,6043,338,0,1238,2812,0,533,0,0,0,761,131,2027,0,0,937
2023-04-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7122,0,4978,0,0,0,3801,0,30,0,0,0,1087,306,2095,0,0,680
2023-04-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9516,0,4948,0,0,322,3871,0,191,0,0,9,1007,61,2326,0,148,1751
2023-04-01,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,10966,3880,6139,0,0,0,0,0,0,0,0,0,994,42,2711,0,0,1082
2023-04-01,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,13133,0,0,0,0,0,5083,0,0,0,0,0,882,454,4106,0,0,513
2023-04-01,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
2023-04-01,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15915,195,8095,443,0,0,6928,0,331,43,0,0,1798,1058,4769,0,0,1624
2023-04-01,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
2023-04-01,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-01,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2023-04-01,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7403,0,2505,169,0,244,3689,0,54,47,0,7,675,229,2005,0,0,1355
2023-04-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4809,0,4695,0,0,297,2168,0,209,0,0,7,384,79,1984,0,0,1260
2023-04-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6997,0,2867,245,0,151,2892,0,41,74,0,1,643,564,2002,0,0,172
2023-04-01,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10582,2244,0,618,0,0,3182,18,0,0,0,0,328,0,2149,2,0,829
2023-04-01,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12416,0,1326,205,0,0,0,0,0,0,0,0,883,169,3733,9,0,1953
2023-04-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10903,1452,5190,402,0,1053,4616,8,91,186,0,24,687,1,3994,18,0,1056
2023-04-01,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,15477,0,7998,0,0,0,6928,0,350,0,0,0,1106,473,3866,0,0,480
2023-04-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,18137,0,0,1927,0,0,0,0,0,0,0,0,1339,0,5163,0,0,234
2023-04-01,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9200,0,4235,130,0,0,4535,0,79,9,0,0,262,3,4853,0,0,429
2023-04-01,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,22266,3111,9892,2291,431,576,9413,41,432,738,2,44,2304,131,5307,190,147,501
2023-04-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5820,0,2811,23,0,24,2173,0,64,6,0,0,852,0,1656,0,0,718
2023-04-01,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,22744,0,6642,0,0,0,9683,0,254,0,0,0,1279,461,6058,0,337,1470
2023-04-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14403,1931,312,448,0,0,0,0,0,0,0,0,909,347,3827,0,0,2934
2023-04-01,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,6930,0,0,267,0,0,181,0,0,31,0,0,0,0,0,0
2023-04-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5200,0,2430,165,0,122,2307,0,168,54,0,9,628,63,2302,0,239,513
2023-04-01,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2182,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2023-04-01,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2037,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0
2023-08-01,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,2664,0,0,0,0,0,18,0,0,0,0,0,0,0,3,157
2023-08-01,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2294,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3057,0,0,30,0,0,76,0,0,0,0,0,0,0,0,0
2023-08-01,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1959,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
2023-08-01,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8788,1220,3073,0,0,0,3327,0,87,0,0,0,375,234,3561,820,0,1149
2023-08-01,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4690,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0
2023-08-01,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1735,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
2023-08-01,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2023-08-01,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7092,0,1320,119,0,0,2780,0,0,30,0,0,569,262,1585,0,0,507
2023-08-01,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7147,0,0,491,0,0,315,0,0,6,0,0,0,0,0,0
2023-08-01,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1796,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2023-08-01,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
2023-08-01,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,11894,790,2179,0,0,1994,4095,0,7,0,0,0,22,58,3392,0,0,959
2023-08-01,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4145,0,0,73,0,29,1596,0,0,0,0,0,251,119,924,0,0,161
2023-08-01,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16154,0,6043,124,0,21,6237,0,347,11,0,1,2177,7,3592,0,171,791
2023-08-01,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,9017,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0
2023-08-01,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2023-08-01,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12161,0,10981,69,0,0,6048,0,1308,20,0,0,886,221,3530,0,0,1166
2023-08-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,9802,0,0,22,0,0,1390,0,0,0,0,0,150,28,1637,0,0,141
2023-08-01,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7319,0,6363,0,0,1183,4461,0,131,0,0,4,1223,0,3027,0,0,742
2023-08-01,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2254,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5024,0,0,343,0,0,54,0,0,2,0,0,0,0,0,0
2023-08-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4479,0,0,0,0,0,342,0,0,0,0,0,0,0,700,0,0,351
2023-08-01,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4674,0,0,254,0,0,192,0,0,0,0,0,0,0,0,0
2023-08-01,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6501,0,933,85,0,0,2733,0,0,15,0,0,670,418,1951,0,0,616
2023-08-01,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11001,1452,5387,396,0,1215,3985,11,63,148,0,7,539,2,4416,20,0,1022
2023-08-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8008,0,0,430,0,0,3109,0,0,0,0,0,544,0,2469,0,0,491
2023-08-01,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5588,0,0,149,0,0,2517,0,0,31,0,0,141,213,1575,0,0,564
2023-08-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9803,0,0,0,0,0,2949,0,0,0,0,0,748,190,3151,0,0,792
2023-08-01,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14102,0,0,0,0,0,4186,0,0,0,0,0,975,7,2875,0,0,833
2023-08-01,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9371,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0
2023-08-01,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1861,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2023-08-01,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,868,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2023-08-01,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4629,0,0,321,0,4154,1824,0,0,81,0,11,136,8,1581,0,0,440
2023-08-01,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6156,0,1838,0,0,0,2351,0,46,0,0,0,784,10,865,0,0,31
2023-08-01,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1758,0,0,0,0,0,2,0,0,0,0,0,0,0,5,499
2023-08-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5760,0,3441,43,0,39,2613,0,37,12,0,0,865,0,1575,0,0,783
2023-08-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9018,0,0,0,0,0,3635,0,0,0,0,0,831,4,2722,0,0,594
2023-08-01,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1153,0,0,67,0,0,4,0,0,0,0,0,0,0,0,0
2023-08-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10518,0,0,0,0,0,5075,0,0,0,0,0,982,224,3521,0,0,1715
2023-08-01,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
2023-08-01,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7496,0,0,1369,0,0,1,0,0,0,0,0,0,0,0,0
2023-08-01,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,7523,0,0,545,0,0,28,0,0,0,0,0,0,0,0,0
2023-08-01,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2126,0,0,35,0,0,81,0,0,1,0,0,0,0,0,0
2023-08-01,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3791,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0
2023-08-01,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2707,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0
2023-08-01,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1470,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
2023-08-01,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,4905,0,0,413,0,0,7,0,0,0,0,0,0,0,0,0
2023-08-01,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,111,0,0,1419,0,0,0,0,0,1,0,0,0,0,0,0
2023-08-01,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,100,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,42,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,841,0,0,1491,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,50,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8573,0,3004,0,0,0,2862,0,0,0,0,0,878,44,2767,0,123,1358
2023-08-01,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2023-08-01,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6456,0,2611,0,0,0,2923,0,191,0,0,0,317,172,1830,0,150,650
